entity_id,event_id,risk_score,anomaly_type,explanation,top_contributing_features
DEV-000025,EVT-0032813,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (126.107.65.207, 166.81.85.145, 192.120.247.38) made 18 auth attempts against 18 distinct entity_ids within 30 min (17/18 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""126.107.65.207"", ""166.81.85.145"", ""192.120.247.38""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 18, ""cluster_total_attempts"": 18, ""cluster_failed_attempts"": 17, ""cluster_failure_rate"": 0.944, ""window_minutes"": 30}"
DEV-000026,EVT-0014791,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000184,EVT-0007062,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000009,EVT-0014782,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
SVC-000009,EVT-0020178,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (1.33.69.111, 152.136.163.247, 171.77.107.9, 215.85.202.255) made 17 auth attempts against 17 distinct entity_ids within 30 min (14/17 = 82% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""1.33.69.111"", ""152.136.163.247"", ""171.77.107.9"", ""215.85.202.255""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 17, ""cluster_total_attempts"": 17, ""cluster_failed_attempts"": 14, ""cluster_failure_rate"": 0.824, ""window_minutes"": 30}"
SVC-000009,EVT-0030801,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000009,EVT-0030803,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000009,EVT-0030804,1.0,lateral_movement,"lateral_movement: accessed 3 resources outside this entity's normal set within 20 min (device-heartbeat-service -> printer-service -> email), escalating toward less common resources (global access frequency 0.102 -> 0.035)","{""novel_resource_chain"": [""device-heartbeat-service"", ""printer-service"", ""email""], ""chain_length"": 3, ""lookback_minutes"": 20, ""global_frequency_first"": 0.1017, ""global_frequency_last"": 0.0348}"
SVC-000009,EVT-0030812,1.0,lateral_movement,"lateral_movement: accessed 4 resources outside this entity's normal set within 20 min (device-heartbeat-service -> printer-service -> email -> hr-portal), escalating toward less common resources (global access frequency 0.102 -> 0.039)","{""novel_resource_chain"": [""device-heartbeat-service"", ""printer-service"", ""email"", ""hr-portal""], ""chain_length"": 4, ""lookback_minutes"": 20, ""global_frequency_first"": 0.1017, ""global_frequency_last"": 0.0389}"
SVC-000009,EVT-0031037,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000009,EVT-0045479,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
SVC-000010,EVT-0045507,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
SVC-000013,EVT-0014805,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
SVC-000013,EVT-0045042,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
SVC-000014,EVT-0008292,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (170.93.63.73, 188.239.68.7) made 38 auth attempts against 38 distinct entity_ids within 30 min (35/38 = 92% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""170.93.63.73"", ""188.239.68.7""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 38, ""cluster_total_attempts"": 38, ""cluster_failed_attempts"": 35, ""cluster_failure_rate"": 0.921, ""window_minutes"": 30}"
SVC-000006,EVT-0041814,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=e4:d2:e2:e2:c1:5b) + unusual geo_location (Shanghai, China, outside this entity's typical set) + off-hours login (hour=7, baseline probability=0.002 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""e4:d2:e2:e2:c1:5b"", ""geo_novel_for_entity"": true, ""geo_location"": ""Shanghai, China"", ""off_hours"": true, ""hour"": 7, ""hour_probability_in_baseline"": 0.0023, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
SVC-000006,EVT-0041817,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=e4:d2:e2:e2:c1:5b) + unusual geo_location (Shanghai, China, outside this entity's typical set) + off-hours login (hour=7, baseline probability=0.002 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""e4:d2:e2:e2:c1:5b"", ""geo_novel_for_entity"": true, ""geo_location"": ""Shanghai, China"", ""off_hours"": true, ""hour"": 7, ""hour_probability_in_baseline"": 0.0023, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
SVC-000006,EVT-0041818,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=e4:d2:e2:e2:c1:5b) + unusual geo_location (Shanghai, China, outside this entity's typical set) + off-hours login (hour=7, baseline probability=0.002 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""e4:d2:e2:e2:c1:5b"", ""geo_novel_for_entity"": true, ""geo_location"": ""Shanghai, China"", ""off_hours"": true, ""hour"": 7, ""hour_probability_in_baseline"": 0.0023, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
SVC-000020,EVT-0045036,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
SVC-000021,EVT-0002692,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000021,EVT-0009588,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (117.181.212.172, 30.232.48.98, 37.49.85.73, 47.152.224.207) made 35 auth attempts against 35 distinct entity_ids within 30 min (32/35 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""117.181.212.172"", ""30.232.48.98"", ""37.49.85.73"", ""47.152.224.207""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 35, ""cluster_total_attempts"": 35, ""cluster_failed_attempts"": 32, ""cluster_failure_rate"": 0.914, ""window_minutes"": 30}"
SVC-000021,EVT-0021198,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (144.135.25.162, 193.27.243.253, 208.30.56.234) made 22 auth attempts against 22 distinct entity_ids within 30 min (22/22 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""144.135.25.162"", ""193.27.243.253"", ""208.30.56.234""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 22, ""cluster_total_attempts"": 22, ""cluster_failed_attempts"": 22, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
SVC-000022,EVT-0018168,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=46:98:49:63:f1:64) + unusual geo_location (Lima, Peru, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.008 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""46:98:49:63:f1:64"", ""geo_novel_for_entity"": true, ""geo_location"": ""Lima, Peru"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0085, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
SVC-000023,EVT-0014803,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
SVC-000023,EVT-0018175,1.0,impossible_travel,"impossible_travel: geo-velocity of 17,732 km/h between Vienna, Austria and Lima, Peru over 0.63h (comparing to the next event for this entity), exceeding the 900 km/h plausibility ceiling + new device fingerprint","{""geo_velocity_kmh"": 17732.5, ""distance_km"": 11254.3, ""time_delta_hours"": 0.635, ""compared_to_event"": ""next"", ""other_geo_location"": ""Vienna, Austria"", ""device_fingerprint_changed"": true}"
SVC-000024,EVT-0045062,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000177,EVT-0016061,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (156.210.253.226, 38.149.37.17) made 31 auth attempts against 31 distinct entity_ids within 30 min (29/31 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""156.210.253.226"", ""38.149.37.17""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 31, ""cluster_total_attempts"": 31, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.935, ""window_minutes"": 30}"
USR-000178,EVT-0008109,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000180,EVT-0021201,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (144.135.25.162, 193.27.243.253, 208.30.56.234) made 22 auth attempts against 22 distinct entity_ids within 30 min (22/22 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""144.135.25.162"", ""193.27.243.253"", ""208.30.56.234""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 22, ""cluster_total_attempts"": 22, ""cluster_failed_attempts"": 22, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000181,EVT-0011474,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000182,EVT-0008293,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (170.93.63.73, 188.239.68.7) made 38 auth attempts against 38 distinct entity_ids within 30 min (35/38 = 92% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""170.93.63.73"", ""188.239.68.7""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 38, ""cluster_total_attempts"": 38, ""cluster_failed_attempts"": 35, ""cluster_failure_rate"": 0.921, ""window_minutes"": 30}"
